O*NET-SOC Code,Title,technical_composition,Tech_Stratum,cognitive_skills,social_skills,operations_skills,maintenance_skills,management_skills,technical_skills,AI_Transformation_Classification,AI_Enhancement_Classification
51-4061.00,"Model Makers, Metal and Plastic",0.13696158047205206,Medium-Tech,2.8757142857142854,2.2516666666666665,3.3425,2.4075,2.1033333333333335,2.06,Minimal Transformation Potential,Not Applicable
51-4062.00,"Patternmakers, Metal and Plastic",0.14311148214087963,Medium-Tech,2.7142857142857144,2.27,2.9675,2.065,1.9583333333333333,2.0,Low Transformation Potential,Not Applicable
51-4071.00,Foundry Mold and Coremakers,0.11461837500363543,Low-Tech,2.4457142857142857,2.1033333333333335,2.53,1.75,2.0433333333333334,1.4075,Low Transformation Potential,Not Applicable
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.1089279821288046,Low-Tech,2.6614285714285715,2.311666666666667,3.095,2.47,1.9983333333333333,1.5325,Minimal Transformation Potential,Not Applicable
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.11702846264853083,Medium-Tech,2.7857142857142856,2.606666666666667,3.375,2.655,2.2716666666666665,1.815,Minimal Transformation Potential,Not Applicable
51-4111.00,Tool and Die Makers,0.14469595749308642,Medium-Tech,2.9085714285714284,2.1683333333333334,3.1875,2.655,2.188333333333333,2.2175,Minimal Transformation Potential,Not Applicable
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.12273110424276483,Medium-Tech,2.4657142857142853,2.0850000000000004,2.7475,1.8125,2.0399999999999996,1.56,Low Transformation Potential,Not Applicable
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.12428260616533411,Medium-Tech,2.607142857142857,2.186666666666667,2.7825,1.9675,2.1,1.6525,Low Transformation Potential,Not Applicable
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.12839559594211258,Medium-Tech,2.731428571428572,2.376666666666667,3.3425,2.375,2.123333333333333,1.9075,Minimal Transformation Potential,Not Applicable
51-4192.00,"Layout Workers, Metal and Plastic",0.13007910510175635,Medium-Tech,2.731428571428572,2.3349999999999995,2.75,2.0925,1.9783333333333335,1.7775,Low Transformation Potential,Not Applicable
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.11713995943204868,Medium-Tech,2.5528571428571425,2.48,2.9375,1.9675,2.0833333333333335,1.595,Low Transformation Potential,Not Applicable
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.11719291223424726,Medium-Tech,2.734285714285714,2.3333333333333335,3.5325,2.72,2.3333333333333335,1.8125,Minimal Transformation Potential,Not Applicable
51-5111.00,Prepress Technicians and Workers,0.12610804200227724,Medium-Tech,2.7857142857142856,2.7916666666666665,2.6225000000000005,1.905,2.23,1.78,Low Transformation Potential,Not Applicable
51-5112.00,Printing Press Operators,0.10298984686150223,Low-Tech,2.7300000000000004,2.4166666666666665,3.4675,2.465,2.2466666666666666,1.53,Minimal Transformation Potential,Not Applicable
51-5113.00,Print Binding and Finishing Workers,0.11101864995839249,Low-Tech,2.6771428571428575,2.5400000000000005,2.97,2.535,2.25,1.62,Low Transformation Potential,Not Applicable
51-6011.00,Laundry and Dry-Cleaning Workers,0.09466751231887593,Low-Tech,2.481428571428572,2.4399999999999995,2.5,1.5625,2.061666666666667,1.155,Low Transformation Potential,Not Applicable
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.11459021634871577,Low-Tech,2.0885714285714285,1.7716666666666665,2.4675,1.8125,1.75,1.28,Low Transformation Potential,Not Applicable
51-6031.00,Sewing Machine Operators,0.10550219042642979,Low-Tech,2.4614285714285713,2.0216666666666665,2.5600000000000005,1.595,1.96,1.25,Low Transformation Potential,Not Applicable
51-6041.00,Shoe and Leather Workers and Repairers,0.10853779563922925,Low-Tech,2.4114285714285715,2.5233333333333334,2.4075,1.5,1.9583333333333333,1.315,Moderate Transformation Potential,Not Applicable
51-6042.00,Shoe Machine Operators and Tenders,0.1075589681465118,Low-Tech,2.4614285714285713,2.1633333333333336,2.9075,2.25,2.145,1.4375,Low Transformation Potential,Not Applicable
51-6051.00,"Sewers, Hand",0.1242215984254509,Medium-Tech,2.4114285714285715,2.02,2.1875,1.095,1.98,1.375,Low Transformation Potential,Not Applicable
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.11500613251946719,Low-Tech,2.5885714285714285,2.4133333333333336,2.2475,1.75,2.081666666666667,1.44,Low Transformation Potential,Not Applicable
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.1266388860656571,Medium-Tech,2.4457142857142857,2.2283333333333335,3.1575,2.3425,2.1016666666666666,1.78,Minimal Transformation Potential,Not Applicable
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.1137643207855974,Low-Tech,2.5542857142857143,2.231666666666667,3.3125,2.5625,2.231666666666666,1.655,Minimal Transformation Potential,Not Applicable
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.1066029202739372,Low-Tech,2.41,2.061666666666667,2.94,2.155,1.9566666666666668,1.375,Low Transformation Potential,Not Applicable
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.09783427576830821,Low-Tech,2.518571428571428,2.2099999999999995,3.28,2.2475,2.1466666666666665,1.345,Minimal Transformation Potential,Not Applicable
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.10348820973610508,Low-Tech,2.768571428571428,2.393333333333333,3.4075,2.28,2.145,1.5,Minimal Transformation Potential,Not Applicable
51-6092.00,Fabric and Apparel Patternmakers,0.1450969048307781,Medium-Tech,3.16,2.773333333333333,2.6850000000000005,1.2175,2.4783333333333335,2.09,Moderate Transformation Potential,Not Applicable
51-6093.00,Upholsterers,0.11532440424421637,Low-Tech,2.91,2.648333333333333,2.6899999999999995,2.155,2.311666666666667,1.6575,Moderate Transformation Potential,Not Applicable
51-7011.00,Cabinetmakers and Bench Carpenters,0.1274180180461945,Medium-Tech,2.857142857142857,2.375,3.25,2.595,2.2083333333333335,1.94,Minimal Transformation Potential,Not Applicable
51-7021.00,Furniture Finishers,0.10262741158240674,Low-Tech,2.7842857142857147,2.668333333333333,2.7825,2.0025,2.3100000000000005,1.435,Low Transformation Potential,Not Applicable
51-7031.00,"Model Makers, Wood",0.12640674882733774,Medium-Tech,2.8214285714285716,2.3333333333333335,2.75,1.7175,2.0400000000000005,1.6875,Low Transformation Potential,Not Applicable
51-7032.00,"Patternmakers, Wood",0.1417096771555003,Medium-Tech,2.838571428571428,2.2083333333333335,2.905,2.185,2.355,2.0625,Low Transformation Potential,Not Applicable
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.10789534821380703,Low-Tech,2.481428571428572,2.1266666666666665,3.06,2.2175,2.0,1.4375,Minimal Transformation Potential,Not Applicable
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.1299693433544304,Medium-Tech,2.6257142857142854,1.9816666666666665,3.3425,2.66,1.9583333333333333,1.8775,Minimal Transformation Potential,Not Applicable
51-8011.00,Nuclear Power Reactor Operators,0.14038891523815977,Medium-Tech,3.2157142857142853,2.9599999999999995,3.5625,1.125,2.73,2.22,Low Transformation Potential,Not Applicable
51-8012.00,Power Distributors and Dispatchers,0.1313511386552555,Medium-Tech,3.0871428571428576,2.726666666666667,2.8425,1.5,2.4583333333333335,1.9075,Moderate Transformation Potential,Not Applicable
51-8013.00,Power Plant Operators,0.12019414215723684,Medium-Tech,2.9114285714285715,2.4166666666666665,3.5,2.56,2.3366666666666664,1.875,Minimal Transformation Potential,Not Applicable
51-8013.03,Biomass Plant Technicians,0.13384390416826683,Medium-Tech,2.962857142857143,2.77,3.4075,2.405,2.4166666666666665,2.1575,Low Transformation Potential,Not Applicable
51-8013.04,Hydroelectric Plant Technicians,0.13365686191404594,Medium-Tech,2.962857142857143,2.6233333333333335,3.5024999999999995,3.095,2.4166666666666665,2.2525,Low Transformation Potential,Not Applicable
51-8021.00,Stationary Engineers and Boiler Operators,0.11477745612447983,Low-Tech,2.7814285714285716,2.6033333333333335,3.4375,2.78,2.3766666666666665,1.8125,Minimal Transformation Potential,Not Applicable
51-8031.00,Water and Wastewater Treatment Plant and System Operators,0.13752185314685317,Medium-Tech,2.872857142857143,2.563333333333333,3.565,2.5925,2.5016666666666665,2.2475,Low Transformation Potential,Not Applicable
51-8091.00,Chemical Plant and System Operators,0.12825068289324656,Medium-Tech,3.1242857142857146,2.5416666666666665,3.655,2.155,2.543333333333333,2.0625,Low Transformation Potential,Not Applicable
51-8092.00,Gas Plant Operators,0.1305538039244779,Medium-Tech,2.9828571428571427,2.6666666666666665,3.53,2.2525,2.52,2.095,Low Transformation Potential,Not Applicable
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.12924568219409932,Medium-Tech,2.9285714285714284,2.5,3.3774999999999995,2.25,2.418333333333333,2.0,Low Transformation Potential,Not Applicable
51-8099.01,Biofuels Processing Technicians,0.13464065500859196,Medium-Tech,2.6799999999999997,3.0,3.5025,2.5625,2.5233333333333334,2.22,Minimal Transformation Potential,Not Applicable
51-9011.00,Chemical Equipment Operators and Tenders,0.14075535001813566,Medium-Tech,3.0542857142857143,2.4983333333333335,3.44,2.1275,2.4166666666666665,2.2175,Low Transformation Potential,Not Applicable
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.13984443970897137,Medium-Tech,2.7857142857142856,2.5416666666666665,3.2175,2.535,2.375,2.1875,Minimal Transformation Potential,Not Applicable
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.11300658329419445,Low-Tech,2.6257142857142854,2.5849999999999995,3.4399999999999995,2.2175,2.3966666666666665,1.69,Minimal Transformation Potential,Not Applicable
51-9022.00,"Grinding and Polishing Workers, Hand",0.11257637217443994,Low-Tech,2.4642857142857144,2.3516666666666666,3.1575,2.435,2.145,1.5925,Minimal Transformation Potential,Not Applicable
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.1207984398302168,Medium-Tech,2.64,2.25,3.37,2.37,2.143333333333333,1.755,Minimal Transformation Potential,Not Applicable
51-9031.00,"Cutters and Trimmers, Hand",0.11353192409579932,Low-Tech,2.2842857142857143,2.2483333333333335,2.1875,1.06,1.98,1.25,Low Transformation Potential,Not Applicable
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.1290100116525172,Medium-Tech,2.605714285714286,2.311666666666667,3.4675,2.4675,2.2283333333333335,1.9375,Minimal Transformation Potential,Not Applicable
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.1178753513301523,Medium-Tech,2.697142857142857,2.2716666666666665,3.375,2.4075,2.1016666666666666,1.7175,Minimal Transformation Potential,Not Applicable
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.13202019920207572,Medium-Tech,2.4285714285714284,2.205,3.03,1.5925,1.855,1.69,Minimal Transformation Potential,Not Applicable
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.13482557987386273,Medium-Tech,2.6614285714285715,2.418333333333333,2.97,1.5925,2.1650000000000005,1.84,Low Transformation Potential,Not Applicable
51-9071.00,Jewelers and Precious Stone and Metal Workers,0.11306329750004487,Low-Tech,2.608571428571428,2.73,2.2825,1.8125,2.3333333333333335,1.5,Moderate Transformation Potential,Not Applicable
51-9071.06,Gem and Diamond Workers,0.13103750054697413,Medium-Tech,2.697142857142857,2.4783333333333335,2.595,1.905,2.145,1.7825,Low Transformation Potential,Not Applicable
51-9081.00,Dental Laboratory Technicians,0.12719617033008346,Medium-Tech,2.857142857142857,2.5866666666666664,2.75,1.97,2.273333333333333,1.8125,Moderate Transformation Potential,Not Applicable
51-9082.00,Medical Appliance Technicians,0.12534503855894824,Medium-Tech,3.127142857142857,3.0416666666666665,3.405,2.5625,2.5,2.0975,Low Transformation Potential,Not Applicable
51-9083.00,Ophthalmic Laboratory Technicians,0.1292323878391129,Medium-Tech,2.641428571428572,2.435,2.9675,2.1225,2.2483333333333335,1.8425,Low Transformation Potential,Not Applicable
51-9111.00,Packaging and Filling Machine Operators and Tenders,0.10477069758358043,Low-Tech,2.4285714285714284,2.563333333333333,2.97,2.065,1.9783333333333335,1.405,Low Transformation Potential,Not Applicable
51-9123.00,"Painting, Coating, and Decorating Workers",0.11910434544266166,Medium-Tech,2.2842857142857147,2.3766666666666665,1.935,1.375,1.9766666666666672,1.345,Moderate Transformation Potential,Not Applicable
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.10409536173728312,Low-Tech,2.5700000000000003,2.271666666666667,3.1849999999999996,2.5,2.125,1.47,Minimal Transformation Potential,Not Applicable
51-9141.00,Semiconductor Processing Technicians,0.12364570258307457,Medium-Tech,2.7328571428571427,2.3966666666666665,3.1575,2.285,2.061666666666667,1.7825,Minimal Transformation Potential,Not Applicable
51-9151.00,Photographic Process Workers and Processing Machine Operators,0.128052684533065,Medium-Tech,2.7485714285714287,2.8983333333333334,3.22,2.315,2.436666666666667,2.0,Minimal Transformation Potential,Not Applicable
51-9161.00,Computer Numerically Controlled Tool Operators,0.12646626762261837,Medium-Tech,3.051428571428572,2.3983333333333334,3.685000000000001,2.7175,2.3766666666666665,2.06,Low Transformation Potential,Not Applicable
51-9162.00,Computer Numerically Controlled Tool Programmers,0.17488220888767955,High-Tech,3.197142857142857,2.5849999999999995,3.095,2.2175,2.6233333333333335,2.9075,Not Applicable,Minimal Enhancement Potential
51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.11771761480466073,Medium-Tech,2.5700000000000003,2.3766666666666665,3.4375,2.28,2.2083333333333335,1.7175,Minimal Transformation Potential,Not Applicable
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.11212449410021093,Low-Tech,2.3757142857142854,2.2900000000000005,2.78,1.72,1.9599999999999995,1.405,Low Transformation Potential,Not Applicable
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.11774820574162681,Medium-Tech,3.0171428571428573,2.606666666666666,3.4675,2.6225,2.3349999999999995,1.875,Low Transformation Potential,Not Applicable
51-9194.00,Etchers and Engravers,0.12560268538297223,Medium-Tech,2.59,2.311666666666667,2.9350000000000005,1.9975,2.105,1.715,Low Transformation Potential,Not Applicable
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.11074722944251036,Low-Tech,2.2857142857142856,2.31,2.72,1.9025,2.063333333333333,1.405,Low Transformation Potential,Not Applicable
51-9195.03,"Stone Cutters and Carvers, Manufacturing",0.1327806931284521,Medium-Tech,2.642857142857143,2.31,2.345,1.8125,2.1233333333333335,1.72,Low Transformation Potential,Not Applicable
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.12997194256477967,Medium-Tech,2.7328571428571427,2.27,3.16,2.095,2.293333333333333,1.875,Minimal Transformation Potential,Not Applicable
51-9195.05,"Potters, Manufacturing",0.12693283660105872,Medium-Tech,2.4271428571428575,2.2516666666666665,2.8425,1.375,2.0400000000000005,1.59,Low Transformation Potential,Not Applicable
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.10556477152767305,Low-Tech,2.644285714285714,2.481666666666667,3.185,2.19,2.2083333333333335,1.5,Minimal Transformation Potential,Not Applicable
51-9197.00,Tire Builders,0.11849969087037164,Medium-Tech,2.34,2.0216666666666665,2.7775,1.6575,1.8966666666666665,1.4375,Low Transformation Potential,Not Applicable
51-9198.00,Helpers--Production Workers,0.11871988988300068,Medium-Tech,2.25,2.186666666666667,2.5275,1.81,1.8966666666666665,1.4375,Low Transformation Potential,Not Applicable
53-1041.00,Aircraft Cargo Handling Supervisors,0.12830824411716754,Medium-Tech,3.16,3.0,2.625,1.75,2.831666666666667,1.9675,Moderate Transformation Potential,Not Applicable
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",0.1122787610619469,Low-Tech,2.9657142857142853,3.0833333333333335,2.3125,1.4375,2.811666666666667,1.595,Moderate Transformation Potential,Not Applicable
53-1042.01,Recycling Coordinators,0.12305805396565822,Medium-Tech,3.0171428571428573,3.0816666666666666,2.1575,1.0625,2.938333333333333,1.72,High Transformation Potential,Not Applicable
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.107790689572414,Low-Tech,3.282857142857143,3.3100000000000005,2.345,1.78,3.0016666666666665,1.6575,High Transformation Potential,Not Applicable
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.13420962834475503,Medium-Tech,3.5328571428571434,3.02,3.935000000000001,1.2175,2.793333333333333,2.2475,Low Transformation Potential,Not Applicable
53-2012.00,Commercial Pilots,0.12885607882235645,Medium-Tech,3.4257142857142857,2.855,3.7175,1.565,2.5833333333333335,2.0925,Low Transformation Potential,Not Applicable
53-2021.00,Air Traffic Controllers,0.13213680373354386,Medium-Tech,3.694285714285715,3.1666666666666674,2.625,1.155,2.7083333333333335,2.0325,Moderate Transformation Potential,Not Applicable
53-2022.00,Airfield Operations Specialists,0.12046190841989246,Medium-Tech,3.3042857142857143,3.125,2.405,1.0625,2.643333333333333,1.7175,High Transformation Potential,Not Applicable
53-2031.00,Flight Attendants,0.12324099198586483,Medium-Tech,2.91,3.313333333333333,2.125,1.0,2.23,1.6275,Moderate Transformation Potential,Not Applicable
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.11091549295774648,Low-Tech,2.8042857142857143,3.0,2.5325,1.8425,2.0850000000000004,1.53,Moderate Transformation Potential,Not Applicable
53-3031.00,Driver/Sales Workers,0.12078220858895705,Medium-Tech,2.5357142857142856,2.77,2.3125,1.2175,2.0833333333333335,1.5,Moderate Transformation Potential,Not Applicable
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.09618347905297837,Low-Tech,2.552857142857143,2.293333333333333,3.28,2.4075,2.105,1.345,Minimal Transformation Potential,Not Applicable
53-3033.00,Light Truck Drivers,0.11230694567358473,Low-Tech,2.442857142857143,2.355,2.4975,1.75,2.06,1.405,Low Transformation Potential,Not Applicable
53-3052.00,"Bus Drivers, Transit and Intercity",0.11158135967546687,Low-Tech,2.427142857142857,2.5600000000000005,2.905,1.47,2.0833333333333335,1.4375,Low Transformation Potential,Not Applicable
53-4011.00,Locomotive Engineers,0.10709294199860236,Low-Tech,3.0700000000000003,2.418333333333333,3.4375,1.625,2.2266666666666666,1.5325,Low Transformation Potential,Not Applicable
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.10276904195750555,Low-Tech,2.9285714285714284,2.561666666666667,3.4025,2.5325,2.5,1.595,Low Transformation Potential,Not Applicable
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.09828422397084699,Low-Tech,2.712857142857143,2.645,2.9399999999999995,1.5325,2.188333333333333,1.31,Low Transformation Potential,Not Applicable
53-4031.00,Railroad Conductors and Yardmasters,0.1148279189449984,Low-Tech,3.107142857142857,2.981666666666666,2.97,1.03,2.688333333333333,1.6575,Moderate Transformation Potential,Not Applicable
53-4041.00,Subway and Streetcar Operators,0.09454630660183935,Low-Tech,2.8200000000000003,2.811666666666667,3.22,1.8425,2.186666666666667,1.345,Low Transformation Potential,Not Applicable
53-5011.00,Sailors and Marine Oilers,0.1174368178211873,Medium-Tech,2.7142857142857144,2.7716666666666665,3.405,2.4375,2.311666666666667,1.815,Minimal Transformation Potential,Not Applicable
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.12352765236216548,Medium-Tech,3.018571428571428,3.0416666666666665,3.25,2.53,2.811666666666667,2.065,Low Transformation Potential,Not Applicable
53-5022.00,Motorboat Operators,0.10622243923279978,Low-Tech,2.7857142857142856,2.813333333333333,3.3775,2.47,2.5,1.6575,Minimal Transformation Potential,Not Applicable
53-5031.00,Ship Engineers,0.10823305934032167,Low-Tech,3.1257142857142854,2.563333333333333,3.6575,3.25,2.605,1.845,Low Transformation Potential,Not Applicable
53-6011.00,Bridge and Lock Tenders,0.1056851790995728,Low-Tech,2.59,2.7283333333333335,2.72,1.4675,1.8333333333333333,1.34,Low Transformation Potential,Not Applicable
53-6021.00,Parking Attendants,0.12264860033315728,Medium-Tech,2.357142857142857,2.6899999999999995,2.0275,1.25,1.9583333333333333,1.4375,Moderate Transformation Potential,Not Applicable
53-6031.00,Automotive and Watercraft Service Attendants,0.11239285626065261,Low-Tech,2.5357142857142856,2.7483333333333335,2.7475,2.595,2.206666666666667,1.625,Low Transformation Potential,Not Applicable
53-6041.00,Traffic Technicians,0.15892050482000653,High-Tech,3.052857142857143,2.898333333333333,2.5325,1.75,2.6666666666666665,2.4375,Not Applicable,Minimal Enhancement Potential
53-6051.00,Transportation Inspectors,0.13383082856302858,Medium-Tech,2.855714285714286,2.7883333333333336,2.5625,1.03,2.688333333333333,1.8425,Moderate Transformation Potential,Not Applicable
53-6051.01,Aviation Inspectors,0.1230176171776489,Medium-Tech,3.2328571428571427,2.92,3.4375,2.3775,2.5216666666666665,2.0325,Low Transformation Potential,Not Applicable
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.1265626614319661,Medium-Tech,2.5171428571428573,2.373333333333333,3.1875,2.1225,1.8766666666666667,1.75,Minimal Transformation Potential,Not Applicable
53-6061.00,Passenger Attendants,0.12024891174150572,Medium-Tech,2.4271428571428575,3.168333333333333,2.2825,1.0,1.876666666666667,1.47,Moderate Transformation Potential,Not Applicable
53-7011.00,Conveyor Operators and Tenders,0.11567283673861525,Low-Tech,2.7328571428571427,2.5816666666666666,3.4399999999999995,2.06,2.3349999999999995,1.72,Minimal Transformation Potential,Not Applicable
53-7021.00,Crane and Tower Operators,0.10713839125686705,Low-Tech,2.7514285714285713,2.331666666666667,3.2825,2.345,2.0399999999999996,1.53,Minimal Transformation Potential,Not Applicable
53-7031.00,Dredge Operators,0.10624304361023981,Low-Tech,2.608571428571428,2.4583333333333335,3.1575,2.1875,2.206666666666667,1.5,Minimal Transformation Potential,Not Applicable
53-7041.00,Hoist and Winch Operators,0.09645615380402038,Low-Tech,3.0,2.8733333333333335,3.125,2.375,2.3733333333333335,1.4675,Low Transformation Potential,Not Applicable
53-7051.00,Industrial Truck and Tractor Operators,0.11671862474392089,Medium-Tech,2.337142857142857,2.2900000000000005,3.0325,2.0625,2.0833333333333335,1.56,Minimal Transformation Potential,Not Applicable
53-7061.00,Cleaners of Vehicles and Equipment,0.10666511573804814,Low-Tech,2.0714285714285716,2.105,2.7825,2.0325,1.98,1.31,Low Transformation Potential,Not Applicable
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",0.11291016345090328,Low-Tech,2.1242857142857146,2.2716666666666665,2.31,1.6275,1.9783333333333335,1.3125,Low Transformation Potential,Not Applicable
53-7062.04,Recycling and Reclamation Workers,0.10663638378019055,Low-Tech,2.3742857142857146,2.2900000000000005,2.905,1.97,1.98,1.375,Low Transformation Potential,Not Applicable
53-7063.00,Machine Feeders and Offbearers,0.11147025680564618,Low-Tech,2.1785714285714284,2.1466666666666665,2.875,1.5625,1.9383333333333332,1.3425,Low Transformation Potential,Not Applicable
53-7064.00,"Packers and Packagers, Hand",0.12919318575854857,Medium-Tech,2.1771428571428575,1.9966666666666668,2.03,1.3125,1.7516666666666667,1.375,Low Transformation Potential,Not Applicable
53-7065.00,Stockers and Order Fillers,0.13248817069904473,Medium-Tech,2.358571428571428,2.5216666666666665,2.1575,1.185,2.188333333333333,1.59,Moderate Transformation Potential,Not Applicable
53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.12233845474683294,Medium-Tech,2.6957142857142857,2.5,3.5,2.31,2.2483333333333335,1.8475,Minimal Transformation Potential,Not Applicable
53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.13073078985614253,Medium-Tech,2.768571428571428,2.5866666666666664,3.315,2.25,2.395,2.0025,Minimal Transformation Potential,Not Applicable
53-7073.00,Wellhead Pumpers,0.10923555510224897,Low-Tech,2.5714285714285716,2.125,3.345,2.435,2.0,1.53,Minimal Transformation Potential,Not Applicable
53-7081.00,Refuse and Recyclable Material Collectors,0.08643487029624525,Low-Tech,2.108571428571428,2.23,2.6875,2.0,1.5433333333333332,1.0,Low Transformation Potential,Not Applicable
53-7121.00,"Tank Car, Truck, and Ship Loaders",0.12208207294104217,Medium-Tech,2.59,2.4166666666666665,3.25,2.125,2.436666666666667,1.7825,Minimal Transformation Potential,Not Applicable
