O*NET-SOC Code,Title,technical_composition,cognitive_skills,social_skills,operations_skills,maintenance_skills,management_skills,technical_skills,AI_Benefit_Classification,AI_Benefit_Score
51-6031.00,Sewing Machine Operators,0.10550219042642979,2.4614285714285713,2.0216666666666665,2.5600000000000005,1.595,1.96,1.25,Minimal AI Benefit,0.796114809349647
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.1266388860656571,2.4457142857142857,2.2283333333333335,3.1575,2.3425,2.1016666666666666,1.78,Minimal AI Benefit,0.7947480059917046
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.12780361050328226,2.6042857142857145,2.186666666666667,3.2225,2.1575,1.9766666666666663,1.78,Minimal AI Benefit,0.7939673986662499
51-6011.00,Laundry and Dry-Cleaning Workers,0.09466751231887593,2.481428571428572,2.4399999999999995,2.5,1.5625,2.061666666666667,1.155,Minimal AI Benefit,0.7872767693065422
51-2061.00,Timing Device Assemblers and Adjusters,0.12450452281735948,2.4457142857142857,2.226666666666667,3.0625,2.5925,1.9783333333333335,1.75,Minimal AI Benefit,0.7866110679559963
53-4011.00,Locomotive Engineers,0.10709294199860236,3.0700000000000003,2.418333333333333,3.4375,1.625,2.2266666666666666,1.5325,Minimal AI Benefit,0.7862836303284417
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.13202019920207572,2.4285714285714284,2.205,3.03,1.5925,1.855,1.69,Minimal AI Benefit,0.7847135543501222
47-2043.00,Floor Sanders and Finishers,0.10833982121584482,2.4457142857142857,2.3533333333333335,2.6850000000000005,1.8725,1.9599999999999995,1.375,Minimal AI Benefit,0.7833679456840281
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.1299693433544304,2.6257142857142854,1.9816666666666665,3.3425,2.66,1.9583333333333333,1.8775,Minimal AI Benefit,0.7818629398357445
51-3023.00,Slaughterers and Meat Packers,0.11476598094712137,1.947142857142857,1.981666666666667,2.1525,1.285,1.793333333333333,1.1875,Minimal AI Benefit,0.7795083142673058
47-4051.00,Highway Maintenance Workers,0.10594555503899995,2.4828571428571427,2.606666666666666,3.22,2.035,2.018333333333334,1.465,Minimal AI Benefit,0.7792737283507857
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.11111440932669403,2.892857142857143,2.481666666666667,3.655,2.75,2.48,1.7825,Minimal AI Benefit,0.778989718357715
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.11719291223424726,2.734285714285714,2.3333333333333335,3.5325,2.72,2.3333333333333335,1.8125,Minimal AI Benefit,0.7725382880579607
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.102374936015665,2.5028571428571427,2.313333333333333,3.0625,2.875,2.3983333333333334,1.5,Minimal AI Benefit,0.7699432284357799
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.11074722944251036,2.2857142857142856,2.31,2.72,1.9025,2.063333333333333,1.405,Minimal AI Benefit,0.7664605411440242
51-6042.00,Shoe Machine Operators and Tenders,0.1075589681465118,2.4614285714285713,2.1633333333333336,2.9075,2.25,2.145,1.4375,Minimal AI Benefit,0.764188531369934
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.1207984398302168,2.64,2.25,3.37,2.37,2.143333333333333,1.755,Minimal AI Benefit,0.7637112060724256
49-3051.00,Motorboat Mechanics and Service Technicians,0.12410022570609407,2.625714285714286,2.25,3.4975,3.155,2.1466666666666665,1.9375,Minimal AI Benefit,0.7614876947332341
51-9197.00,Tire Builders,0.11849969087037164,2.34,2.0216666666666665,2.7775,1.6575,1.8966666666666665,1.4375,Minimal AI Benefit,0.761457251379634
35-9021.00,Dishwashers,0.10591642532064545,2.14,2.27,2.53,1.78,2.0849999999999995,1.28,Minimal AI Benefit,0.7557074886222591
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.11212449410021093,2.3757142857142854,2.2900000000000005,2.78,1.72,1.9599999999999995,1.405,Minimal AI Benefit,0.7551143007793095
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.1265626614319661,2.5171428571428573,2.373333333333333,3.1875,2.1225,1.8766666666666667,1.75,Minimal AI Benefit,0.7538383626309291
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.1178753513301523,2.697142857142857,2.2716666666666665,3.375,2.4075,2.1016666666666666,1.7175,Minimal AI Benefit,0.7523077772745808
49-3043.00,Rail Car Repairers,0.1059678396016955,2.697142857142857,2.48,3.405,3.28,2.375,1.6875,Minimal AI Benefit,0.7517981528916486
45-3031.00,Fishing and Hunting Workers,0.09839752600506045,2.3385714285714285,2.25,2.565,2.28,2.02,1.25,Minimal AI Benefit,0.7510341981605688
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.1228007456397947,2.5885714285714285,2.2099999999999995,3.2825,2.1875,2.0,1.7175,Minimal AI Benefit,0.7498204668821387
45-4021.00,Fallers,0.11352052064410306,2.5714285714285716,2.186666666666667,3.0,2.3125,1.8966666666666665,1.5325,Minimal AI Benefit,0.7493872984448371
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.1089279821288046,2.6614285714285715,2.311666666666667,3.095,2.47,1.9983333333333333,1.5325,Minimal AI Benefit,0.7476467469746256
53-7031.00,Dredge Operators,0.10624304361023981,2.608571428571428,2.4583333333333335,3.1575,2.1875,2.206666666666667,1.5,Minimal AI Benefit,0.7430768431120297
49-9041.00,Industrial Machinery Mechanics,0.11466583515227106,2.942857142857143,2.436666666666667,3.9375,3.435,2.4583333333333335,1.97,Minimal AI Benefit,0.7429613754139013
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.10556477152767305,2.644285714285714,2.481666666666667,3.185,2.19,2.2083333333333335,1.5,Minimal AI Benefit,0.7417147955849508
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.12620271932868546,2.641428571428572,2.311666666666667,3.625,2.405,2.206666666666667,1.905,Minimal AI Benefit,0.7416499938408756
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.11106328024106758,2.6799999999999997,2.3533333333333335,3.375,3.1899999999999995,2.168333333333333,1.72,Minimal AI Benefit,0.7378881475104031
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.1137643207855974,2.5542857142857143,2.231666666666667,3.3125,2.5625,2.231666666666666,1.655,Minimal AI Benefit,0.7375798846543528
53-7051.00,Industrial Truck and Tractor Operators,0.11671862474392089,2.337142857142857,2.2900000000000005,3.0325,2.0625,2.0833333333333335,1.56,Minimal AI Benefit,0.7337175675561041
47-5071.00,"Roustabouts, Oil and Gas",0.10107905169471501,2.515714285714286,2.3333333333333335,2.9375,2.315,2.1266666666666665,1.375,Minimal AI Benefit,0.7330385856934074
51-9022.00,"Grinding and Polishing Workers, Hand",0.11257637217443994,2.4642857142857144,2.3516666666666666,3.1575,2.435,2.145,1.5925,Minimal AI Benefit,0.7307137311819685
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.11459021634871577,2.0885714285714285,1.7716666666666665,2.4675,1.8125,1.75,1.28,Minimal AI Benefit,0.7249586143633624
47-5081.00,Helpers--Extraction Workers,0.10884316515267593,2.75,2.4583333333333335,3.405,2.8125,2.145,1.6575,Minimal AI Benefit,0.724576078034366
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.10660163734541021,2.64,2.313333333333333,3.09,2.8425,1.9366666666666668,1.53,Minimal AI Benefit,0.7229390640422693
51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.11771761480466073,2.5700000000000003,2.3766666666666665,3.4375,2.28,2.2083333333333335,1.7175,Minimal AI Benefit,0.7225533184829793
49-9097.00,Signal and Track Switch Repairers,0.11596505728780711,2.8042857142857143,2.4350000000000005,3.7175,3.625,2.188333333333333,1.9375,Minimal AI Benefit,0.7199907957454201
49-9096.00,Riggers,0.09683342136371638,2.6571428571428575,2.456666666666667,3.0325,2.595,2.0833333333333335,1.375,Minimal AI Benefit,0.7163693557253883
53-7021.00,Crane and Tower Operators,0.10713839125686705,2.7514285714285713,2.331666666666667,3.2825,2.345,2.0399999999999996,1.53,Minimal AI Benefit,0.7155915122561773
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.10933655913099627,2.644285714285714,2.418333333333333,3.3125,2.4725,2.125,1.5925,Minimal AI Benefit,0.7138743855299157
47-2151.00,Pipelayers,0.10694937962369662,2.4299999999999997,2.4583333333333335,3.0625,2.72,2.105,1.53,Minimal AI Benefit,0.7135728286829381
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.10188982224102357,2.518571428571428,2.418333333333333,2.9375,2.53,1.98,1.405,Minimal AI Benefit,0.7117572349864394
49-9043.00,"Maintenance Workers, Machinery",0.11655172932443915,2.6257142857142854,2.3716666666666666,3.56,3.2825,2.145,1.845,Minimal AI Benefit,0.7021096240641084
53-7062.04,Recycling and Reclamation Workers,0.10663638378019055,2.3742857142857146,2.2900000000000005,2.905,1.97,1.98,1.375,Minimal AI Benefit,0.6975487718020956
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.10409536173728312,2.5700000000000003,2.271666666666667,3.1849999999999996,2.5,2.125,1.47,Minimal AI Benefit,0.6968337660804913
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.10789534821380703,2.481428571428572,2.1266666666666665,3.06,2.2175,2.0,1.4375,Minimal AI Benefit,0.6956158616054677
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.1066029202739372,2.41,2.061666666666667,2.94,2.155,1.9566666666666668,1.375,Minimal AI Benefit,0.6911935542921136
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.10348820973610508,2.768571428571428,2.393333333333333,3.4075,2.28,2.145,1.5,Minimal AI Benefit,0.6861015912192246
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.10409479169145115,2.712857142857142,2.4166666666666665,3.4675,2.6225,2.2283333333333335,1.5625,Minimal AI Benefit,0.6823377233010314
51-5112.00,Printing Press Operators,0.10298984686150223,2.7300000000000004,2.4166666666666665,3.4675,2.465,2.2466666666666666,1.53,Minimal AI Benefit,0.6815477973485913
47-5051.00,"Rock Splitters, Quarry",0.1024500190264321,2.3385714285714285,2.2083333333333335,2.75,1.8425,1.8116666666666668,1.25,Minimal AI Benefit,0.6680512570687029
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.10324183118495996,2.5885714285714285,2.21,3.1875,2.5,1.9783333333333335,1.435,Minimal AI Benefit,0.6631559329568837
53-7063.00,Machine Feeders and Offbearers,0.11147025680564618,2.1785714285714284,2.1466666666666665,2.875,1.5625,1.9383333333333332,1.3425,Minimal AI Benefit,0.6613304226292855
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.08692341484844048,2.287142857142857,2.4783333333333335,2.465,2.0925,1.8116666666666668,1.06,Minimal AI Benefit,0.6578509995885894
53-7073.00,Wellhead Pumpers,0.10923555510224897,2.5714285714285716,2.125,3.345,2.435,2.0,1.53,Minimal AI Benefit,0.6511815857150143
53-7061.00,Cleaners of Vehicles and Equipment,0.10666511573804814,2.0714285714285716,2.105,2.7825,2.0325,1.98,1.31,Minimal AI Benefit,0.6489350479403114
47-5041.00,Continuous Mining Machine Operators,0.10046164517903701,2.768571428571428,2.3966666666666665,3.4725,2.69,2.1033333333333335,1.5,Minimal AI Benefit,0.6476752819361533
39-3021.00,Motion Picture Projectionists,0.09431335387268597,2.5028571428571422,2.3966666666666665,2.9375,2.25,1.9166666666666667,1.25,Minimal AI Benefit,0.6453943576020198
45-4022.00,Logging Equipment Operators,0.10476841565544352,2.5199999999999996,2.438333333333333,3.4375,2.4675,2.231666666666667,1.5325,Minimal AI Benefit,0.6416477881273857
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.09783427576830821,2.518571428571428,2.2099999999999995,3.28,2.2475,2.1466666666666665,1.345,Minimal AI Benefit,0.6191461556652691
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.09618347905297837,2.552857142857143,2.293333333333333,3.28,2.4075,2.105,1.345,Minimal AI Benefit,0.6136064623997102
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.09388495962946736,2.41,2.436666666666667,2.9675,2.375,1.875,1.25,Minimal AI Benefit,0.6033473587031359
47-2072.00,Pile Driver Operators,0.10777889928660635,2.3757142857142854,2.23,3.53,2.28,2.0016666666666665,1.5,Minimal AI Benefit,0.5374880522650269
45-2091.00,Agricultural Equipment Operators,0.10768770565360454,2.25,2.375,3.4375,2.47,1.8966666666666665,1.5,Minimal AI Benefit,0.5124903031209491
53-7081.00,Refuse and Recyclable Material Collectors,0.08643487029624525,2.108571428571428,2.23,2.6875,2.0,1.5433333333333332,1.0,Minimal AI Benefit,0.48208156984638206
