O*NET-SOC Code,Title,basic_skills,cognitive_skills,social_skills,operations_skills,maintenance_skills,technical_skills,management_skills,intermediate_automation_risk,automation_risk,automation_risk_score,missing_job
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,3.6225000000000005,3.2485714285714287,3.455,2.5925000000000002,1.9375,1.905,2.895,0.37,0.37,47.0,False
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",2.8425000000000002,2.5542857142857143,2.231666666666667,3.3125,2.5625,1.655,2.231666666666666,0.37,0.37,47.0,False
11-3051.02,Geothermal Production Managers,3.75,3.4285714285714284,3.23,3.0324999999999998,2.125,2.3775,3.351666666666667,0.37,0.37,47.0,False
17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,3.5,3.0157142857142856,2.688333333333333,2.9699999999999998,2.7800000000000002,2.0949999999999998,2.6233333333333335,0.37,0.37,47.0,False
11-3013.00,Facilities Managers,3.6574999999999998,3.197142857142857,3.268333333333333,2.6574999999999998,2.0,1.8725,3.0216666666666665,0.37,0.37,47.0,False
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",2.75,2.644285714285714,2.481666666666667,3.185,2.19,1.5,2.2083333333333335,0.37,0.37,47.0,False
33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",3.6225000000000005,3.2485714285714287,3.455,2.5925000000000002,1.9375,1.905,2.895,0.37,0.37,47.0,True
33-1091.00,First-Line Supervisors of Security Workers,3.6225000000000005,3.2485714285714287,3.455,2.5925000000000002,1.9375,1.905,2.895,0.37,0.37,47.0,True
11-3051.00,Industrial Production Managers,3.785,3.6957142857142857,3.331666666666667,2.81,1.81,2.06,3.5866666666666664,0.37,0.37,47.0,False
27-2012.05,Media Technical Directors/Managers,3.75,3.3757142857142854,3.231666666666667,2.8425000000000002,1.845,1.7175,2.7916666666666665,0.37,0.37,47.0,False
45-2099.00,"Agricultural Workers, All Other",2.935,2.7328571428571427,2.5,3.0300000000000002,2.3449999999999998,1.595,2.2716666666666665,0.37,0.37,47.0,True
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,3.7199999999999998,3.282857142857143,3.3100000000000005,2.3449999999999998,1.78,1.6575,3.0016666666666665,0.37,0.37,47.0,False
47-5071.00,"Roustabouts, Oil and Gas",2.4675000000000002,2.515714285714286,2.3333333333333335,2.9375,2.315,1.375,2.1266666666666665,0.37,0.37,47.0,False
27-4014.00,Sound Engineering Technicians,3.5,2.855714285714286,2.8333333333333335,2.9375,2.2800000000000002,1.8125,2.5416666666666665,0.37,0.37,47.0,False
27-2022.00,Coaches and Scouts,4.0,3.8214285714285716,3.98,2.0300000000000002,1.22,1.7175,3.293333333333333,0.37,0.37,47.0,False
51-4051.00,Metal-Refining Furnace Operators and Tenders,2.9375,2.75,2.456666666666667,3.3774999999999995,2.3449999999999998,1.6875,2.375,0.37,0.37,47.0,False
49-9052.00,Telecommunications Line Installers and Repairers,2.9050000000000002,2.7314285714285718,2.52,3.0,2.6275,1.8125,2.1683333333333334,0.37,0.37,47.0,False
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2.9975,2.6614285714285715,2.311666666666667,3.0949999999999998,2.4699999999999998,1.5325,1.9983333333333333,0.37,0.37,47.0,False
51-9161.00,Computer Numerically Controlled Tool Operators,2.9050000000000002,3.051428571428572,2.3983333333333334,3.6850000000000005,2.7175000000000002,2.06,2.3766666666666665,0.37,0.37,47.0,False
51-9151.00,Photographic Process Workers and Processing Machine Operators,3.1574999999999998,2.7485714285714287,2.8983333333333334,3.2199999999999998,2.315,2.0,2.436666666666667,0.37,0.37,47.0,False
27-4031.00,"Camera Operators, Television, Video, and Film",3.2824999999999998,2.891428571428572,2.8349999999999995,2.755,2.0925000000000002,1.595,2.2916666666666665,0.37,0.37,47.0,False
37-3019.00,"Grounds Maintenance Workers, All Other",2.75,2.641428571428572,2.688333333333333,3.2175000000000002,2.2824999999999998,1.5625,2.2516666666666665,0.36,0.36,46.0,True
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",2.535,2.5885714285714285,2.21,3.1875,2.5,1.435,1.9783333333333335,0.36,0.36,46.0,False
51-4194.00,"Tool Grinders, Filers, and Sharpeners",2.6574999999999998,2.734285714285714,2.3333333333333335,3.5324999999999998,2.7199999999999998,1.8125,2.3333333333333335,0.36,0.36,46.0,False
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.9375,2.7857142857142856,2.606666666666667,3.375,2.6550000000000002,1.815,2.2716666666666665,0.36,0.36,46.0,False
47-1011.03,Solar Energy Installation Managers,3.4350000000000005,3.0885714285714285,3.311666666666667,2.8425000000000002,2.0925000000000002,2.0025,3.188333333333333,0.36,0.36,46.0,False
51-5113.00,Print Binding and Finishing Workers,2.9375,2.6771428571428575,2.5400000000000005,2.9699999999999998,2.535,1.62,2.25,0.36,0.36,46.0,False
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.0625,2.91,3.081666666666667,2.3425000000000002,1.75,1.375,2.793333333333333,0.36,0.36,46.0,False
51-8099.01,Biofuels Processing Technicians,3.2800000000000002,2.6799999999999997,3.0,3.5025,2.5625,2.2199999999999998,2.5233333333333334,0.36,0.36,46.0,False
45-2091.00,Agricultural Equipment Operators,2.5300000000000002,2.25,2.375,3.4375,2.4699999999999998,1.5,1.8966666666666665,0.36,0.36,46.0,False
33-2011.00,Firefighters,3.25,3.144285714285714,3.186666666666667,3.0,2.3475,1.9675,2.5216666666666665,0.36,0.36,46.0,False
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,3.0,3.0171428571428573,2.606666666666666,3.4675000000000002,2.6225,1.875,2.3349999999999995,0.36,0.36,46.0,False
37-3013.00,Tree Trimmers and Pruners,2.75,2.641428571428572,2.688333333333333,3.2175000000000002,2.2824999999999998,1.5625,2.2516666666666665,0.36,0.36,46.0,False
47-4090.00,Miscellaneous Construction and Related Workers,3.0925000000000002,2.7685714285714282,2.9783333333333335,2.75,1.9375,1.405,2.27,0.36,0.36,46.0,True
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",3.0600000000000005,2.802857142857143,2.4583333333333335,3.09,2.9074999999999998,1.8425,2.125,0.36,0.36,46.0,False
49-9069.00,"Precision Instrument and Equipment Repairers, All Other",2.7824999999999998,2.552857142857143,2.3533333333333335,2.9675000000000002,2.75,1.6575,2.145,0.36,0.36,46.0,True
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",2.8775,2.802857142857143,2.561666666666667,3.0,2.8425000000000002,1.9375,2.5033333333333334,0.36,0.36,46.0,False
47-2073.00,Operating Engineers and Other Construction Equipment Operators,2.69,2.644285714285714,2.418333333333333,3.3125,2.4725,1.5925,2.125,0.36,0.36,46.0,False
47-4099.03,Weatherization Installers and Technicians,3.0300000000000002,2.9299999999999997,2.855,3.0300000000000002,2.7199999999999998,2.1225,2.75,0.36,0.36,46.0,False
49-3021.00,Automotive Body and Related Repairers,2.815,2.698571428571428,2.6266666666666665,3.0,2.6550000000000002,1.75,2.186666666666667,0.36,0.36,46.0,False
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",3.125,2.8742857142857146,2.668333333333333,3.2199999999999998,2.9350000000000005,2.1574999999999998,2.5833333333333335,0.36,0.36,46.0,False
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.125,2.7642857142857147,2.5833333333333335,3.125,2.8725000000000005,1.965,2.2916666666666665,0.36,0.36,46.0,False
53-4099.00,"Rail Transportation Workers, All Other",3.2175000000000002,2.8200000000000003,2.811666666666667,3.2199999999999998,1.8425,1.345,2.186666666666667,0.36,0.36,46.0,True
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.9675000000000002,2.802857142857143,2.5649999999999995,3.005,2.91,1.9375,2.5216666666666665,0.36,0.36,46.0,False
53-4041.00,Subway and Streetcar Operators,3.2175000000000002,2.8200000000000003,2.811666666666667,3.2199999999999998,1.8425,1.345,2.186666666666667,0.36,0.36,46.0,False
53-5011.00,Sailors and Marine Oilers,2.9375,2.7142857142857144,2.7716666666666665,3.4050000000000002,2.4375,1.815,2.311666666666667,0.36,0.36,46.0,False
51-1011.00,First-Line Supervisors of Production and Operating Workers,3.5949999999999998,3.337142857142857,3.25,2.7800000000000002,1.935,1.7825,3.0416666666666665,0.36,0.36,46.0,False
51-4199.00,"Metal Workers and Plastic Workers, All Other",2.6574999999999998,2.734285714285714,2.3333333333333335,3.5324999999999998,2.7199999999999998,1.8125,2.3333333333333335,0.36,0.36,46.0,True
47-4091.00,Segmental Pavers,3.0925000000000002,2.7685714285714282,2.9783333333333335,2.75,1.9375,1.405,2.27,0.36,0.36,46.0,False
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2.5275,2.5700000000000003,2.271666666666667,3.1849999999999996,2.5,1.47,2.125,0.36,0.36,46.0,False
49-2098.00,Security and Fire Alarm Systems Installers,3.1574999999999998,2.822857142857143,2.563333333333333,3.0300000000000002,2.8449999999999998,1.875,2.331666666666667,0.36,0.36,46.0,False
47-4041.00,Hazardous Materials Removal Workers,3.1225000000000005,2.91,2.898333333333333,3.1274999999999995,2.2775,1.6875,2.395,0.36,0.36,46.0,False
51-8099.00,"Plant and System Operators, All Other",3.2800000000000002,2.6799999999999997,3.0,3.5025,2.5625,2.2199999999999998,2.5233333333333334,0.36,0.36,46.0,True
49-9064.00,Watch and Clock Repairers,2.7824999999999998,2.552857142857143,2.3533333333333335,2.9675000000000002,2.75,1.6575,2.145,0.36,0.36,46.0,False
47-3013.00,Helpers--Electricians,2.8125,2.642857142857143,2.3533333333333335,2.875,2.8149999999999995,1.625,2.0416666666666665,0.36,0.36,46.0,False
47-2221.00,Structural Iron and Steel Workers,2.7800000000000002,2.857142857142857,2.7716666666666665,3.185,2.0925000000000002,1.56,2.2716666666666665,0.36,0.36,46.0,False
47-2231.00,Solar Photovoltaic Installers,2.8125,2.855714285714286,2.6233333333333335,2.965,2.8425000000000002,1.97,2.561666666666667,0.36,0.36,46.0,False
49-3051.00,Motorboat Mechanics and Service Technicians,2.8425000000000002,2.625714285714286,2.25,3.4975,3.1550000000000002,1.9375,2.1466666666666665,0.35,0.35,45.0,False
53-6031.00,Automotive and Watercraft Service Attendants,2.9025,2.5357142857142856,2.7483333333333335,2.7475,2.5949999999999998,1.625,2.206666666666667,0.35,0.35,45.0,False
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.715,2.64,2.313333333333333,3.09,2.8425000000000002,1.53,1.9366666666666668,0.35,0.35,45.0,False
51-5112.00,Printing Press Operators,2.9350000000000005,2.7300000000000004,2.4166666666666665,3.4675000000000002,2.465,1.53,2.2466666666666666,0.35,0.35,45.0,False
53-6032.00,Aircraft Service Attendants,2.9025,2.5357142857142856,2.7483333333333335,2.7475,2.5949999999999998,1.625,2.206666666666667,0.35,0.35,45.0,True
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,3.1525,3.1785714285714284,2.5016666666666665,3.75,3.2775,2.5625,2.6233333333333335,0.35,0.35,45.0,False
27-4011.00,Audio and Video Technicians,3.215,3.052857142857143,2.8733333333333335,3.0324999999999998,2.4699999999999998,1.75,2.606666666666666,0.35,0.35,45.0,False
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",2.9975,2.892857142857143,2.481666666666667,3.6550000000000002,2.75,1.7825,2.48,0.35,0.35,45.0,False
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,2.9074999999999998,2.552857142857143,2.293333333333333,3.2800000000000002,2.4074999999999998,1.345,2.105,0.35,0.35,45.0,False
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.7824999999999998,2.5185714285714282,2.418333333333333,2.9375,2.5300000000000002,1.405,1.9799999999999998,0.35,0.35,45.0,False
49-3022.00,Automotive Glass Installers and Repairers,2.69,2.5728571428571425,2.608333333333333,2.625,2.6550000000000002,1.56,2.0216666666666665,0.35,0.35,45.0,False
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",3.3125,3.0185714285714282,3.0416666666666665,3.25,2.5300000000000002,2.065,2.811666666666667,0.35,0.35,45.0,False
47-2151.00,Pipelayers,2.7199999999999998,2.4299999999999997,2.4583333333333335,3.0625,2.7199999999999998,1.53,2.105,0.35,0.35,45.0,False
51-9082.00,Medical Appliance Technicians,3.5300000000000002,3.127142857142857,3.0416666666666665,3.4050000000000002,2.5625,2.0975,2.5,0.35,0.35,45.0,False
39-3021.00,Motion Picture Projectionists,2.7800000000000002,2.5028571428571422,2.3966666666666665,2.9375,2.25,1.25,1.9166666666666667,0.35,0.35,45.0,False
49-3093.00,Tire Repairers and Changers,2.6875,2.3742857142857146,2.5416666666666665,2.8475,2.3449999999999998,1.345,2.2083333333333335,0.35,0.35,45.0,False
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,2.6275,2.7128571428571426,2.4166666666666665,3.4675000000000002,2.6225,1.5625,2.2283333333333335,0.35,0.35,45.0,False
51-8013.04,Hydroelectric Plant Technicians,3.1225000000000005,2.962857142857143,2.6233333333333335,3.5024999999999995,3.0949999999999998,2.2525,2.4166666666666665,0.35,0.35,45.0,False
45-4022.00,Logging Equipment Operators,2.75,2.5199999999999996,2.438333333333333,3.4375,2.4675000000000002,1.5325,2.231666666666667,0.35,0.35,45.0,False
53-7081.00,Refuse and Recyclable Material Collectors,2.7199999999999998,2.108571428571428,2.23,2.6875,2.0,1.0,1.5433333333333332,0.35,0.35,45.0,False
17-1022.01,Geodetic Surveyors,3.7199999999999998,3.27,2.625,2.5649999999999995,1.69,2.8425000000000002,2.561666666666667,0.51,0.3403625450180071,44.1,False
49-9099.01,Geothermal Technicians,3.0625,2.9257142857142857,2.668333333333333,3.5324999999999998,3.0300000000000002,2.1574999999999998,2.563333333333333,0.34,0.34,44.0,False
51-8021.00,Stationary Engineers and Boiler Operators,3.0625,2.7814285714285716,2.6033333333333335,3.4375,2.7800000000000002,1.8125,2.3766666666666665,0.34,0.34,44.0,False
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",2.7199999999999998,2.41,2.436666666666667,2.9675000000000002,2.375,1.25,1.875,0.34,0.34,44.0,False
47-5041.00,Continuous Mining Machine Operators,2.7175000000000002,2.7685714285714282,2.3966666666666665,3.4725,2.69,1.5,2.1033333333333335,0.34,0.34,44.0,False
47-5099.00,"Extraction Workers, All Other",2.7524999999999995,2.75,2.4583333333333335,3.4050000000000002,2.8125,1.6575,2.145,0.34,0.34,44.0,True
49-9094.00,Locksmiths and Safe Repairers,2.965,2.5542857142857143,2.5849999999999995,3.09,2.935,1.75,2.311666666666667,0.34,0.34,44.0,False
47-5023.00,"Earth Drillers, Except Oil and Gas",2.7824999999999998,2.7328571428571427,2.563333333333333,3.4699999999999998,2.7524999999999995,1.6875,2.2099999999999995,0.34,0.34,44.0,False
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",2.5,2.287142857142857,2.4783333333333335,2.465,2.0925000000000002,1.06,1.8116666666666668,0.34,0.34,44.0,False
47-5081.00,Helpers--Extraction Workers,2.7524999999999995,2.75,2.4583333333333335,3.4050000000000002,2.8125,1.6575,2.145,0.34,0.34,44.0,False
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3.2199999999999998,2.9285714285714284,2.561666666666667,3.4025,2.5324999999999998,1.595,2.5,0.34,0.34,44.0,False
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,2.9050000000000002,2.8214285714285716,2.311666666666667,3.4375,3.1550000000000002,1.8775,2.398333333333333,0.34,0.34,44.0,False
53-5022.00,Motorboat Operators,2.9699999999999998,2.7857142857142856,2.813333333333333,3.3775,2.4699999999999998,1.6575,2.5,0.34,0.34,44.0,False
49-9096.00,Riggers,2.9050000000000002,2.6571428571428575,2.456666666666667,3.0324999999999998,2.5949999999999998,1.375,2.0833333333333335,0.34,0.34,44.0,False
49-9099.00,"Installation, Maintenance, and Repair Workers, All Other",3.0625,2.9257142857142857,2.668333333333333,3.5324999999999998,3.0300000000000002,2.1574999999999998,2.563333333333333,0.34,0.34,44.0,True
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,2.75,2.642857142857143,2.606666666666667,3.375,2.6550000000000002,1.6275,2.2916666666666665,0.34,0.34,44.0,False
25-1052.00,"Chemistry Teachers, Postsecondary",4.090000000000001,3.7314285714285718,3.0849999999999995,1.875,1.185,2.7525,2.645,0.52,0.3360672268907563,43.6,False
49-3041.00,Farm Equipment Mechanics and Service Technicians,3.0275,2.91,2.3966666666666665,3.5949999999999998,3.375,2.065,2.3766666666666665,0.33,0.33,43.0,False
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",3.1875,2.7485714285714287,2.7083333333333335,3.0300000000000002,3.285,2.0949999999999998,2.523333333333333,0.33,0.33,43.0,False
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3.09,3.052857142857143,2.795,3.5949999999999998,3.4074999999999998,2.435,2.563333333333333,0.33,0.33,43.0,False
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",3.4975,3.355714285714286,3.145,3.2800000000000002,2.565,2.0975,3.293333333333333,0.33,0.33,43.0,False
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,2.875,2.6799999999999997,2.3533333333333335,3.375,3.1899999999999995,1.72,2.168333333333333,0.33,0.33,43.0,False
49-9062.00,Medical Equipment Repairers,2.9375,2.802857142857143,2.6033333333333335,3.41,3.4375,2.2800000000000002,2.4583333333333335,0.33,0.33,43.0,False
49-9051.00,Electrical Power-Line Installers and Repairers,2.9399999999999995,2.891428571428572,2.6016666666666666,3.25,2.9350000000000005,1.72,2.5,0.33,0.33,43.0,False
53-7041.00,Hoist and Winch Operators,2.875,3.0,2.8733333333333335,3.125,2.375,1.4675,2.3733333333333335,0.33,0.33,43.0,False
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2.875,2.7857142857142856,2.73,3.3725,2.625,1.5325,2.3349999999999995,0.33,0.33,43.0,False
47-5013.00,"Service Unit Operators, Oil and Gas",3.0949999999999998,3.0171428571428573,2.8349999999999995,3.5324999999999998,2.715,1.815,2.5416666666666665,0.33,0.33,43.0,False
49-9043.00,"Maintenance Workers, Machinery",2.8149999999999995,2.6257142857142854,2.3716666666666666,3.56,3.2824999999999998,1.845,2.145,0.33,0.33,43.0,False
47-5012.00,"Rotary Drill Operators, Oil and Gas",3.1875,2.9985714285714287,2.9416666666666664,3.31,2.435,1.5025,2.145,0.33,0.33,43.0,False
47-2011.00,Boilermakers,2.9375,3.0171428571428573,2.5416666666666665,3.5,2.9675000000000002,1.75,2.231666666666667,0.33,0.33,43.0,False
49-3052.00,Motorcycle Mechanics,2.9975000000000005,2.888571428571429,2.645,3.3099999999999996,3.0949999999999998,1.815,2.188333333333333,0.33,0.33,43.0,False
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.8149999999999995,2.5028571428571427,2.313333333333333,3.0625,2.875,1.5,2.3983333333333334,0.33,0.33,43.0,False
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",3.0949999999999998,2.787142857142857,2.8333333333333335,3.25,3.2800000000000002,2.0324999999999998,2.331666666666667,0.32,0.32,42.1,False
49-3092.00,Recreational Vehicle Service Technicians,3.16,2.8228571428571425,2.7916666666666665,3.215,2.935,1.75,2.331666666666667,0.32,0.32,42.1,False
49-9063.00,Musical Instrument Repairers and Tuners,2.9350000000000005,3.0,2.8350000000000004,3.31,2.815,1.72,2.5849999999999995,0.32,0.32,42.1,False
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",3.2475,2.9457142857142857,2.7916666666666665,3.125,3.2800000000000002,1.97,2.4583333333333335,0.32,0.32,42.1,False
47-5043.00,"Roof Bolters, Mining",2.6550000000000002,2.7157142857142853,2.5849999999999995,3.2800000000000002,2.75,1.435,2.2716666666666665,0.32,0.32,42.1,False
47-5011.00,"Derrick Operators, Oil and Gas",3.0649999999999995,2.8757142857142854,2.6899999999999995,3.5949999999999998,2.5925000000000002,1.4375,2.46,0.32,0.32,42.1,False
49-9071.00,"Maintenance and Repair Workers, General",2.9699999999999998,2.854285714285715,2.523333333333333,3.2775,3.4399999999999995,1.94,2.4166666666666665,0.32,0.32,42.1,False
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.1574999999999998,2.925714285714286,2.8149999999999995,3.3425000000000002,3.2199999999999998,1.905,2.6266666666666665,0.31,0.31,41.1,False
49-2091.00,Avionics Technicians,3.3149999999999995,3.0700000000000003,2.795,3.4699999999999998,3.3774999999999995,2.125,2.4783333333333335,0.31,0.31,41.1,False
49-2097.00,Audiovisual Equipment Installers and Repairers,3.0925000000000002,2.858571428571428,2.6666666666666665,3.3100000000000005,3.3449999999999998,1.8425,2.5016666666666665,0.31,0.31,41.1,False
53-5031.00,Ship Engineers,3.31,3.1257142857142854,2.563333333333333,3.6574999999999998,3.25,1.845,2.605,0.31,0.31,41.1,False
49-3023.00,Automotive Service Technicians and Mechanics,3.0,2.8385714285714285,2.688333333333333,3.3725000000000005,3.2199999999999998,1.78,2.48,0.31,0.31,41.1,False
47-2152.04,Solar Thermal Installers and Technicians,3.19,2.8385714285714285,2.8766666666666665,3.1574999999999998,3.3774999999999995,1.9675,2.438333333333333,0.31,0.31,41.1,False
49-3043.00,Rail Car Repairers,2.94,2.697142857142857,2.48,3.4050000000000002,3.2800000000000002,1.6875,2.375,0.31,0.31,41.1,False
49-9011.00,Mechanical Door Repairers,3.0275,2.84,2.9166666666666665,2.9699999999999998,2.9050000000000002,1.625,2.3149999999999995,0.31,0.31,41.1,False
49-9081.00,Wind Turbine Service Technicians,3.0925000000000002,2.9800000000000004,2.52,3.5925000000000002,3.2199999999999998,1.8725,2.6216666666666666,0.31,0.31,41.1,False
49-9031.00,Home Appliance Repairers,3.1875,2.8042857142857143,2.625,3.375,3.375,1.8425,2.4150000000000005,0.31,0.31,41.1,False
49-9041.00,Industrial Machinery Mechanics,2.9375,2.942857142857143,2.436666666666667,3.9375,3.435,1.97,2.4583333333333335,0.31,0.31,41.1,False
49-9092.00,Commercial Divers,3.4050000000000002,3.037142857142857,3.0,3.4699999999999998,3.0,1.8425,2.5416666666666665,0.31,0.31,41.1,False
47-2111.00,Electricians,3.2199999999999998,3.1242857142857146,2.875,3.3425000000000002,3.1875,2.0300000000000002,2.7533333333333325,0.31,0.31,41.1,False
49-9097.00,Signal and Track Switch Repairers,2.91,2.8042857142857143,2.4350000000000005,3.7175000000000002,3.625,1.9375,2.188333333333333,0.31,0.31,41.1,False
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",3.0300000000000002,2.855714285714286,2.6683333333333334,3.7175000000000002,3.4699999999999998,2.065,2.5416666666666665,0.3,0.3,40.1,False
49-9095.00,Manufactured Building and Mobile Home Installers,3.125,3.3057142857142856,3.1650000000000005,3.5925000000000002,2.8100000000000005,1.81,2.8333333333333335,0.3,0.3,40.1,False
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3.2824999999999998,3.0728571428571425,2.813333333333333,3.5925000000000002,3.4375,2.0324999999999998,2.5,0.3,0.3,40.1,False
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",3.0,2.9457142857142857,2.605,3.5949999999999998,3.6875,2.06,2.5016666666666665,0.3,0.3,40.1,False
49-9044.00,Millwrights,2.9675000000000002,2.9271428571428575,2.9399999999999995,3.5,3.5,2.0,2.5400000000000005,0.29,0.29,39.2,False
47-4021.00,Elevator and Escalator Installers and Repairers,3.0625,2.9457142857142857,2.4583333333333335,3.5925000000000002,3.7199999999999998,1.8475,2.4350000000000005,0.29,0.29,39.2,False
49-3011.00,Aircraft Mechanics and Service Technicians,3.3149999999999995,3.1614285714285715,2.8766666666666665,3.875,3.5324999999999998,2.0625,2.5600000000000005,0.28,0.28,38.2,False
49-3091.00,Bicycle Repairers,3.2199999999999998,2.8042857142857143,3.0033333333333334,3.0600000000000005,3.285,1.5925,2.335,0.28,0.28,38.2,False
51-9162.00,Computer Numerically Controlled Tool Programmers,3.1550000000000002,3.197142857142857,2.5849999999999995,3.0949999999999998,2.2175000000000002,2.9074999999999998,2.6233333333333335,0.46,0.25885257806826434,36.2,False
29-1222.00,"Physicians, Pathologists",4.0625,3.5171428571428573,3.061666666666667,2.25,1.155,2.69,2.956666666666667,0.5,0.22639215686274505,33.3,False
29-1242.00,"Orthopedic Surgeons, Except Pediatric",4.0925,3.6614285714285715,3.6666666666666665,2.5925000000000002,1.47,2.69,2.8733333333333335,0.43,0.17508597285067873,28.9,True
29-1243.00,Pediatric Surgeons,4.0925,3.6614285714285715,3.6666666666666665,2.5925000000000002,1.47,2.69,2.8733333333333335,0.43,0.17508597285067873,28.9,True
29-1249.00,"Surgeons, All Other",4.0925,3.6614285714285715,3.6666666666666665,2.5925000000000002,1.47,2.69,2.8733333333333335,0.43,0.17508597285067873,28.9,True
29-1241.00,"Ophthalmologists, Except Pediatric",4.0925,3.6614285714285715,3.6666666666666665,2.5925000000000002,1.47,2.69,2.8733333333333335,0.43,0.17508597285067873,28.9,False
