SOC Group,SOC Code,SOC Title,SOC Definition,Unnamed: 4,soc_code_clean,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,occ_code_clean,major_group_code,major_group_title,employment_weight,economic_value_total,economic_value_percentage
Detailed,19-1041,Epidemiologists,"Investigate and describe the determinants and distribution of disease, disability, or health outcomes. May develop the means for prevention and control.",,191041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-1041,Epidemiologists,detailed,10230.0,2.4,,,,,43.48,90430.0,0.8,26.42,31.69,39.13,49.99,63.57,54950.0,65910.0,81390.0,103980.0,132230.0,,,191041,19-0000,"Life, Physical, and Social Science Occupations",7.158122005466482e-05,925098900.0,0.009696216666067292
Detailed,19-1042,"Medical Scientists, Except Epidemiologists","Conduct research dealing with the understanding of human diseases and the improvement of human health. Engage in clinical investigation, research and development, or other related activities. Includes physicians, dentists, pharmacologists, and medical pathologists who primarily conduct research. Practitioners who primarily provide medical or dental care or dispense drugs are included in “Healthcare Diagnosing or Treating Practitioners” (29-1000).",,191042,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-1042,"Medical Scientists, Except Epidemiologists",detailed,136620.0,1.3,,,,,54.03,112380.0,2.5,29.72,36.87,48.5,64.36,80.78,61810.0,76690.0,100890.0,133870.0,168020.0,,,191042,19-0000,"Life, Physical, and Social Science Occupations",0.0009559556484719753,15353355600.0,0.16092275371722695
Detailed,19-1099,"Life Scientists, All Other",All life scientists not listed separately.,,191099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-1099,"Life Scientists, All Other",detailed,7490.0,3.1,,,,,48.81,101520.0,1.6,24.2,30.99,41.8,61.34,82.72,50340.0,64460.0,86950.0,127580.0,172060.0,,,191099,19-0000,"Life, Physical, and Social Science Occupations",5.240892846622087e-05,760384800.0,0.00796980276420634
Detailed,19-2011,Astronomers,"Observe, research, and interpret astronomical phenomena to increase basic knowledge or apply such information to practical problems.",,192011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2011,Astronomers,detailed,2080.0,7.9,,,,,61.99,128940.0,2.5,27.17,41.16,61.5,82.8,88.22,56500.0,85600.0,127930.0,172210.0,183500.0,,,192011,19-0000,"Life, Physical, and Social Science Occupations",1.4554148359110736e-05,268195200.0,0.002811027845778706
Detailed,19-2012,Physicists,"Conduct research into physical phenomena, develop theories on the basis of observation and experiments, and devise methods to apply physical laws and theories. Excludes “Biochemists and Biophysicists” (19-1021).",,192012,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2012,Physicists,detailed,18350.0,1.7,,,,,76.09,158270.0,0.6,38.92,54.14,74.85,89.58,111.99,80950.0,112610.0,155680.0,186330.0,232940.0,,,192012,19-0000,"Life, Physical, and Social Science Occupations",0.00012839837614888558,2904254500.0,0.030440292259996123
Detailed,19-2021,Atmospheric and Space Scientists,"Investigate atmospheric phenomena and interpret meteorological data, gathered by surface and air stations, satellites, and radar to prepare reports and forecasts for public and other uses. Includes weather analysts and forecasters whose functions require the detailed knowledge of meteorology.",,192021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2021,Atmospheric and Space Scientists,detailed,9310.0,4.3,,,,,48.81,101530.0,1.2,23.54,32.73,44.65,59.98,75.6,48960.0,68080.0,92860.0,124760.0,157250.0,,,192021,19-0000,"Life, Physical, and Social Science Occupations",6.514380828044276e-05,945244300.0,0.009907366158542735
Detailed,19-2031,Chemists,"Conduct qualitative and quantitative chemical analyses or experiments in laboratories for quality or process control or to develop new products or knowledge. Excludes “Biochemists and Biophysicists” (19-1021) and “Geoscientists, Except Hydrologists and Geographers” (19-2042).",,192031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2031,Chemists,detailed,83530.0,1.5,,,,,45.94,95560.0,0.6,25.46,31.22,40.71,57.12,71.9,52950.0,64940.0,84680.0,118800.0,149550.0,,,192031,19-0000,"Life, Physical, and Social Science Occupations",0.000584475005979096,7982126800.0,0.08366287205489313
Detailed,19-2032,Materials Scientists,"Research and study the structures and chemical properties of various natural and synthetic or composite materials, including metals, alloys, rubber, ceramics, semiconductors, polymers, and glass. Determine ways to strengthen or combine materials or develop new materials with new or specific properties for use in a variety of products and applications. Includes glass scientists, ceramic scientists, metallurgical scientists, and polymer scientists.",,192032,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2032,Materials Scientists,detailed,8810.0,6.7,,,,,54.06,112440.0,1.3,30.83,39.75,51.04,64.7,82.16,64130.0,82670.0,106160.0,134580.0,170900.0,,,192032,19-0000,"Life, Physical, and Social Science Occupations",6.16452149248873e-05,990596400.0,0.010382714024442425
Detailed,19-2041,"Environmental Scientists and Specialists, Including Health","Conduct research or perform investigation for the purpose of identifying, abating, or eliminating sources of pollutants or hazards that affect either the environment or public health. Using knowledge of various scientific disciplines, may collect, synthesize, study, report, and recommend action based on data derived from measurements or observations of air, food, soil, water, and other sources. Excludes “Zoologists and Wildlife Biologists” (19-1023), “Conservation Scientists” (19-1031), “Forest and Conservation Technicians” (19-4071), “Occupational Health and Safety Specialists” (19-5011), “Fish and Game Wardens” (33-3031), and “Forest and Conservation Workers” (45-4011).",,192041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,80730.0,1.2,,,,,41.69,86710.0,0.6,23.36,29.29,37.97,49.72,64.26,48580.0,60920.0,78980.0,103420.0,133660.0,,,192041,19-0000,"Life, Physical, and Social Science Occupations",0.0005648828831879855,7000098300.0,0.07336996055294122
Detailed,19-2042,"Geoscientists, Except Hydrologists and Geographers","Study the composition, structure, and other physical aspects of the Earth. May use geological, physics, and mathematics knowledge in exploration for oil, gas, minerals, or underground water; or in waste disposal, land reclamation, or other environmental problems. May study the Earth’s internal composition, atmospheres, and oceans, and its magnetic, electrical, and gravitational forces. Includes mineralogists, paleontologists, stratigraphers, geodesists, and seismologists.",,192042,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,24620.0,3.8,,,,,50.0,104000.0,1.1,25.24,31.87,44.51,61.29,82.98,52500.0,66280.0,92580.0,127480.0,172600.0,,,192042,19-0000,"Life, Physical, and Social Science Occupations",0.00017227073682755112,2560480000.0,0.026837096929995245
Detailed,19-2043,Hydrologists,"Research the distribution, circulation, and physical properties of underground and surface waters; and study the form and intensity of precipitation and its rate of infiltration into the soil, movement through the earth, and return to the ocean and atmosphere.",,192043,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2043,Hydrologists,detailed,6150.0,4.3,,,,,46.35,96410.0,2.0,27.46,33.29,42.68,55.15,68.17,57120.0,69240.0,88770.0,114710.0,141790.0,,,192043,19-0000,"Life, Physical, and Social Science Occupations",4.3032698273332226e-05,592921500.0,0.006214573739056027
Detailed,19-2099,"Physical Scientists, All Other",All physical scientists not listed separately.,,192099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-2099,"Physical Scientists, All Other",detailed,20820.0,1.6,,,,,57.24,119050.0,0.7,28.65,39.04,53.98,71.36,88.22,59590.0,81210.0,112280.0,148430.0,183500.0,,,192099,19-0000,"Life, Physical, and Social Science Occupations",0.00014568142732532957,2478621000.0,0.025979110178451597
Detailed,19-3011,Economists,"Conduct research, prepare reports, or formulate plans to address economic problems related to the production and distribution of goods and services or monetary and fiscal policy. May collect and process economic and statistical data using sampling techniques and econometric methods. Excludes “Market Research Analysts and Marketing Specialists” (13-1161).",,193011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3011,Economists,detailed,16420.0,3.5,,,,,63.78,132650.0,2.6,30.06,39.58,55.64,79.84,104.28,62520.0,82330.0,115730.0,166070.0,216900.0,,,193011,19-0000,"Life, Physical, and Social Science Occupations",0.00011489380579644148,2178113000.0,0.022829402965648133
Detailed,19-3022,Survey Researchers,"Plan, develop, or conduct surveys. May analyze and interpret the meaning of survey data, determine survey objectives, or suggest or test question wording. Includes social scientists who primarily design questionnaires or supervise survey teams. Excludes “Market Research Analysts and Marketing Specialists” (13-1161) and “Statisticians” (15-2041).",,193022,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3022,Survey Researchers,detailed,8190.0,4.8,,,,,32.05,66670.0,2.2,14.8,19.87,29.31,39.17,51.82,30790.0,41330.0,60960.0,81460.0,107790.0,,,193022,19-0000,"Life, Physical, and Social Science Occupations",5.730695916399852e-05,546027300.0,0.005723062697823686
Detailed,19-3032,Industrial-Organizational Psychologists,"Apply principles of psychology to human resources, administration, management, sales, and marketing problems. Activities may include policy planning; employee testing and selection, training, and development; and organizational development and analysis. May work with management to organize the work setting to improve worker productivity.",,193032,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3032,Industrial-Organizational Psychologists,detailed,1030.0,14.2,,,,,74.22,154380.0,7.5,22.05,43.32,70.87,105.48,105.68,45860.0,90100.0,147420.0,219410.0,219810.0,,,193032,19-0000,"Life, Physical, and Social Science Occupations",7.2071023124442585e-06,159011400.0,0.0016666423306466935
Detailed,19-3033,Clinical and Counseling Psychologists,"Assess, diagnose, and treat mental and emotional disorders of individuals through observation, interview, and psychological tests. Help individuals with distress or maladjustment understand their problems through their knowledge of case history, interviews with patients, and theory. Provide individual or group counseling services to assist individuals in achieving more effective personal, social, educational, and vocational development and adjustment. May design behavior modification programs and consult with medical personnel regarding the best treatment for patients. Excludes “Psychiatrists” (29-1223).",,193033,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3033,Clinical and Counseling Psychologists,detailed,71730.0,4.4,,,,,51.25,106600.0,1.6,23.47,31.75,46.2,62.03,81.19,48820.0,66050.0,96100.0,129020.0,168870.0,,,193033,19-0000,"Life, Physical, and Social Science Occupations",0.000501908202787987,7646418000.0,0.08014421555070157
Detailed,19-3034,School Psychologists,"Diagnose and implement individual or schoolwide interventions or strategies to address educational, behavioral, or developmental issues that adversely impact educational functioning in a school. May address student learning and behavioral problems and counsel students or families. May design and implement performance plans, and evaluate performance. May consult with other school-based personnel.",,193034,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3034,School Psychologists,detailed,62790.0,1.8,,,,,44.22,91990.0,0.8,28.48,33.91,40.84,51.64,63.21,59250.0,70520.0,84940.0,107400.0,131470.0,,,193034,19-0000,"Life, Physical, and Social Science Occupations",0.00043935335359065536,5776052100.0,0.06054039480113205
Detailed,19-3039,"Psychologists, All Other",All psychologists not listed separately.,,193039,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3039,"Psychologists, All Other",detailed,14480.0,1.8,,,,,53.03,110300.0,1.1,22.81,36.8,56.61,66.48,75.69,47450.0,76550.0,117750.0,138280.0,157420.0,,,193039,19-0000,"Life, Physical, and Social Science Occupations",0.00010131926357688628,1597144000.0,0.016740106674982942
Detailed,19-3041,Sociologists,"Study human society and social behavior by examining the groups and social institutions that people form, as well as various social, religious, political, and business organizations. May study the behavior and interaction of groups, trace their origin and growth, and analyze the influence of group activities on individual members.",,193041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3041,Sociologists,detailed,2890.0,7.2,,,,,51.31,106710.0,2.3,28.83,36.55,48.93,64.9,79.46,59960.0,76030.0,101770.0,134980.0,165280.0,,,193041,19-0000,"Life, Physical, and Social Science Occupations",2.022186959511059e-05,308391900.0,0.003232340542681607
Detailed,19-3051,Urban and Regional Planners,"Develop comprehensive plans and programs for use of land and physical facilities of jurisdictions, such as towns, cities, counties, and metropolitan areas.",,193051,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3051,Urban and Regional Planners,detailed,42690.0,1.2,,,,,41.32,85940.0,0.5,24.74,30.69,39.33,49.49,60.64,51470.0,63830.0,81800.0,102930.0,126120.0,,,193051,19-0000,"Life, Physical, and Social Science Occupations",0.0002987099006973256,3668778600.0,0.03845348016891061
Detailed,19-3091,Anthropologists and Archeologists,"Study the origin, development, and behavior of human beings. May study the way of life, language, or physical characteristics of people in various parts of the world. May engage in systematic recovery and examination of material evidence, such as tools or pottery remaining from past human cultures, in order to determine the history, customs, and living habits of earlier civilizations.",,193091,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3091,Anthropologists and Archeologists,detailed,7720.0,5.9,,,,,33.55,69780.0,1.4,21.04,24.29,30.67,39.42,49.11,43770.0,50510.0,63800.0,82000.0,102150.0,,,193091,19-0000,"Life, Physical, and Social Science Occupations",5.4018281409776385e-05,538701600.0,0.005646280016068677
